district,latitude,longitude,date,T2M,T2M_MAX,T2M_MIN,RH2M,PRECTOTCORR,PS,ALLSKY_SFC_SW_DWN
Ahmednagar,19.0952,74.7496,2015-10-01,26.2,31.3,21.7,73,8.3,939.4,19.78
Ahmednagar,19.0952,74.7496,2015-10-02,25.4,30.6,21.8,82,8.0,940.2,18.69
Ahmednagar,19.0952,74.7496,2015-10-03,25.3,30.1,22.5,84,12.7,940.1,17.05
Ahmednagar,19.0952,74.7496,2015-10-04,25.6,30.2,22.5,81,4.9,939.9,18.66
Ahmednagar,19.0952,74.7496,2015-10-05,25.9,30.2,21.9,76,0.2,938.9,19.58
Ahmednagar,19.0952,74.7496,2015-10-06,26.3,31.3,21.6,58,0.0,937.8,23.07
Ahmednagar,19.0952,74.7496,2015-10-07,26.7,31.7,22.9,54,0.0,937.8,22.11
Ahmednagar,19.0952,74.7496,2015-10-08,26.6,32.1,21.2,59,0.0,937.6,20.33
Ahmednagar,19.0952,74.7496,2015-10-09,26.4,32.0,20.6,66,0.0,936.9,19.91
Ahmednagar,19.0952,74.7496,2015-10-10,26.5,31.0,21.9,71,0.0,937.8,18.83
Ahmednagar,19.0952,74.7496,2015-10-11,25.6,30.5,22.7,78,5.7,939.4,15.87
Ahmednagar,19.0952,74.7496,2015-10-12,25.3,30.6,20.9,79,3.6,940.5,18.29
Ahmednagar,19.0952,74.7496,2015-10-13,25.8,31.1,21.5,72,0.4,940.4,18.73
Ahmednagar,19.0952,74.7496,2015-10-14,26.2,32.1,20.8,64,0.0,940.8,19.23
Ahmednagar,19.0952,74.7496,2015-10-15,26.7,33.1,21.1,56,0.0,940.4,20.35
Ahmednagar,19.0952,74.7496,2015-10-16,26.4,32.2,19.9,53,0.0,940.6,19.52
Ahmednagar,19.0952,74.7496,2015-10-17,26.3,30.5,21.4,64,0.2,941.2,17.55
Ahmednagar,19.0952,74.7496,2015-10-18,26.9,31.3,22.4,63,0.3,942.0,18.28
Ahmednagar,19.0952,74.7496,2015-10-19,26.9,32.8,21.2,54,0.0,941.4,20.28
Ahmednagar,19.0952,74.7496,2015-10-20,27.1,32.2,21.9,51,0.0,940.1,18.64
Ahmednagar,19.0952,74.7496,2015-10-21,26.9,32.0,20.7,54,0.0,939.4,17.56
Ahmednagar,19.0952,74.7496,2015-10-22,27.8,32.7,21.3,50,0.0,940.1,17.71
Ahmednagar,19.0952,74.7496,2015-10-23,27.7,32.6,22.2,51,0.0,940.2,17.6
Ahmednagar,19.0952,74.7496,2015-10-24,27.9,32.4,22.1,51,0.0,939.6,16.97
Ahmednagar,19.0952,74.7496,2015-10-25,27.2,31.0,22.8,55,0.0,940.5,15.64
Ahmednagar,19.0952,74.7496,2015-10-26,26.6,30.7,22.4,59,0.2,941.6,16.52
Ahmednagar,19.0952,74.7496,2015-10-27,26.4,30.8,21.8,58,0.0,941.2,16.67
Ahmednagar,19.0952,74.7496,2015-10-28,26.2,30.9,21.1,54,0.0,940.2,17.13
Ahmednagar,19.0952,74.7496,2015-10-29,26.5,31.4,21.7,51,0.0,939.9,17.92
Ahmednagar,19.0952,74.7496,2015-10-30,26.4,31.1,21.3,52,0.0,939.7,17.49
Ahmednagar,19.0952,74.7496,2015-10-31,26.0,30.9,21.1,56,0.0,939.5,18.17
Ahmednagar,19.0952,74.7496,2015-11-01,25.6,30.9,20.3,54,0.0,940.0,18.46
Ahmednagar,19.0952,74.7496,2015-11-02,25.8,31.0,20.0,49,0.0,940.6,20.2
Ahmednagar,19.0952,74.7496,2015-11-03,25.5,30.9,19.4,50,0.0,940.8,18.74
Ahmednagar,19.0952,74.7496,2015-11-04,26.3,31.9,20.4,49,0.0,940.4,19.27
Ahmednagar,19.0952,74.7496,2015-11-05,26.8,32.1,21.3,46,0.0,940.3,20.01
Ahmednagar,19.0952,74.7496,2015-11-06,26.9,31.7,21.7,46,0.0,939.8,17.5
Ahmednagar,19.0952,74.7496,2015-11-07,27.5,31.7,22.8,44,0.0,940.4,15.64
Ahmednagar,19.0952,74.7496,2015-11-08,27.0,32.4,21.0,44,0.0,941.1,20.16
Ahmednagar,19.0952,74.7496,2015-11-09,26.3,31.9,20.9,42,0.0,940.5,20.13
Ahmednagar,19.0952,74.7496,2015-11-10,25.0,30.0,19.7,47,0.0,939.7,16.2
Ahmednagar,19.0952,74.7496,2015-11-11,25.2,31.1,19.1,49,0.0,940.3,19.84
Ahmednagar,19.0952,74.7496,2015-11-12,25.7,31.6,19.9,45,0.0,941.7,20.11
Ahmednagar,19.0952,74.7496,2015-11-13,25.5,31.6,19.5,42,0.0,942.2,19.91
Ahmednagar,19.0952,74.7496,2015-11-14,25.1,31.2,18.4,47,0.0,940.0,19.59
Ahmednagar,19.0952,74.7496,2015-11-15,25.3,31.3,19.1,43,0.0,939.2,19.34
Ahmednagar,19.0952,74.7496,2015-11-16,25.3,31.4,18.8,47,0.0,938.9,19.31
Ahmednagar,19.0952,74.7496,2015-11-17,24.9,30.7,18.4,48,0.0,938.6,19.61
Ahmednagar,19.0952,74.7496,2015-11-18,24.2,30.0,18.3,43,0.0,940.2,19.83
Ahmednagar,19.0952,74.7496,2015-11-19,23.6,29.3,18.1,42,0.0,941.1,19.83
Ahmednagar,19.0952,74.7496,2015-11-20,24.4,30.0,18.4,48,0.0,940.2,18.1
Ahmednagar,19.0952,74.7496,2015-11-21,24.5,28.8,21.9,67,10.4,939.9,11.72
Ahmednagar,19.0952,74.7496,2015-11-22,23.7,27.4,21.6,85,12.6,939.9,11.87
Ahmednagar,19.0952,74.7496,2015-11-23,23.3,27.2,20.8,87,5.4,940.6,11.7
Ahmednagar,19.0952,74.7496,2015-11-24,23.5,27.2,21.1,86,5.4,940.8,13.0
Ahmednagar,19.0952,74.7496,2015-11-25,24.2,28.4,20.7,74,0.0,940.6,15.35
Ahmednagar,19.0952,74.7496,2015-11-26,23.8,28.3,19.6,69,0.0,940.4,17.97
Ahmednagar,19.0952,74.7496,2015-11-27,23.9,28.6,19.2,71,0.0,938.6,17.16
Ahmednagar,19.0952,74.7496,2015-11-28,24.2,29.1,19.1,67,0.0,939.8,17.33
Ahmednagar,19.0952,74.7496,2015-11-29,24.3,29.2,20.6,63,0.0,941.7,17.97
Ahmednagar,19.0952,74.7496,2015-11-30,24.1,28.9,19.8,60,0.0,942.3,18.04
Ahmednagar,19.0952,74.7496,2015-12-01,24.1,28.7,20.0,66,0.0,940.9,16.3
Ahmednagar,19.0952,74.7496,2015-12-02,23.9,28.1,20.1,67,0.0,940.6,14.98
Ahmednagar,19.0952,74.7496,2015-12-03,23.7,28.8,18.2,67,0.0,941.4,16.68
Ahmednagar,19.0952,74.7496,2015-12-04,23.4,29.3,17.9,61,0.0,940.7,18.41
Ahmednagar,19.0952,74.7496,2015-12-05,22.8,28.9,17.3,60,0.0,940.9,18.35
Ahmednagar,19.0952,74.7496,2015-12-06,22.7,29.2,16.4,55,0.0,940.9,18.59
Ahmednagar,19.0952,74.7496,2015-12-07,23.0,29.0,17.7,48,0.0,941.7,18.39
Ahmednagar,19.0952,74.7496,2015-12-08,22.8,28.8,16.8,50,0.0,941.5,18.13
Ahmednagar,19.0952,74.7496,2015-12-09,23.0,29.3,17.5,46,0.0,941.3,18.6
Ahmednagar,19.0952,74.7496,2015-12-10,24.1,30.5,17.1,58,0.0,940.2,17.42
Ahmednagar,19.0952,74.7496,2015-12-11,24.8,31.7,18.7,58,0.0,938.9,16.71
Ahmednagar,19.0952,74.7496,2015-12-12,24.0,30.8,17.6,57,0.0,938.3,17.65
Ahmednagar,19.0952,74.7496,2015-12-13,24.9,31.8,18.2,53,0.0,938.8,17.3
Ahmednagar,19.0952,74.7496,2015-12-14,25.0,31.1,18.8,49,0.0,939.9,17.33
Ahmednagar,19.0952,74.7496,2015-12-15,24.8,30.6,19.1,57,0.0,939.8,16.21
Ahmednagar,19.0952,74.7496,2015-12-16,25.1,30.3,20.3,59,0.0,939.8,14.61
Ahmednagar,19.0952,74.7496,2015-12-17,24.7,30.3,20.1,46,0.0,939.5,16.83
Ahmednagar,19.0952,74.7496,2015-12-18,23.7,29.6,18.6,38,0.0,940.7,17.58
Ahmednagar,19.0952,74.7496,2015-12-19,24.6,31.2,18.7,50,0.0,942.1,17.45
Ahmednagar,19.0952,74.7496,2015-12-20,24.4,30.1,18.8,57,0.0,941.7,15.81
Ahmednagar,19.0952,74.7496,2015-12-21,23.7,30.1,17.9,53,0.0,941.4,17.5
Ahmednagar,19.0952,74.7496,2015-12-22,21.8,28.4,15.5,46,0.0,942.5,18.62
Ahmednagar,19.0952,74.7496,2015-12-23,21.2,28.2,14.3,44,0.0,942.8,18.31
Ahmednagar,19.0952,74.7496,2015-12-24,20.0,26.2,14.5,45,0.0,943.0,18.37
Ahmednagar,19.0952,74.7496,2015-12-25,18.7,25.1,12.9,40,0.0,943.8,18.99
Ahmednagar,19.0952,74.7496,2015-12-26,18.6,25.9,11.9,39,0.0,944.0,19.08
Ahmednagar,19.0952,74.7496,2015-12-27,19.8,27.4,12.7,37,0.0,944.5,18.85
Ahmednagar,19.0952,74.7496,2015-12-28,22.4,30.2,15.4,34,0.0,945.6,18.42
Ahmednagar,19.0952,74.7496,2015-12-29,23.5,31.0,16.1,33,0.0,944.4,18.67
Ahmednagar,19.0952,74.7496,2015-12-30,23.8,31.2,15.7,36,0.0,942.8,18.44
Ahmednagar,19.0952,74.7496,2015-12-31,24.1,31.2,16.9,34,0.0,943.7,18.61
Ahmednagar,19.0952,74.7496,2016-01-01,23.8,30.7,16.8,38,0.0,944.8,18.65
Ahmednagar,19.0952,74.7496,2016-01-02,23.6,30.7,15.9,36,0.0,944.9,18.64
Ahmednagar,19.0952,74.7496,2016-01-03,22.4,29.5,14.7,36,0.0,943.4,18.87
Ahmednagar,19.0952,74.7496,2016-01-04,22.3,29.7,14.5,43,0.0,943.3,18.75
Ahmednagar,19.0952,74.7496,2016-01-05,22.8,28.8,15.8,47,0.0,942.7,18.29
Ahmednagar,19.0952,74.7496,2016-01-06,23.5,29.0,18.0,43,0.0,942.5,18.09
Ahmednagar,19.0952,74.7496,2016-01-07,23.5,28.9,17.5,43,0.0,943.3,16.52
Ahmednagar,19.0952,74.7496,2016-01-08,24.0,28.7,20.1,42,0.0,943.6,16.21
Ahmednagar,19.0952,74.7496,2016-01-09,23.3,28.6,18.2,44,0.0,941.6,18.0
Ahmednagar,19.0952,74.7496,2016-01-10,23.3,29.1,16.8,41,0.0,942.2,18.74
Ahmednagar,19.0952,74.7496,2016-01-11,23.2,28.8,17.0,39,0.0,942.4,19.14
Ahmednagar,19.0952,74.7496,2016-01-12,23.0,29.0,17.1,40,0.0,940.5,18.94
Ahmednagar,19.0952,74.7496,2016-01-13,22.5,29.0,15.7,49,0.0,939.5,18.82
Ahmednagar,19.0952,74.7496,2016-01-14,23.2,29.3,17.8,45,0.0,939.5,19.03
Ahmednagar,19.0952,74.7496,2016-01-15,22.3,28.3,16.2,53,0.0,939.0,16.71
Ahmednagar,19.0952,74.7496,2016-01-16,22.4,27.5,17.9,54,0.0,938.4,14.22
Ahmednagar,19.0952,74.7496,2016-01-17,21.8,27.6,16.4,53,0.0,938.2,17.98
Ahmednagar,19.0952,74.7496,2016-01-18,21.1,27.4,15.6,49,0.0,937.5,18.62
Ahmednagar,19.0952,74.7496,2016-01-19,20.1,26.3,14.6,45,0.0,938.2,19.56
Ahmednagar,19.0952,74.7496,2016-01-20,19.4,25.5,13.4,39,0.0,940.6,20.01
Ahmednagar,19.0952,74.7496,2016-01-21,19.4,25.5,13.6,45,0.0,942.1,19.95
Ahmednagar,19.0952,74.7496,2016-01-22,20.2,27.1,13.5,40,0.0,942.3,20.05
Ahmednagar,19.0952,74.7496,2016-01-23,21.3,28.0,14.6,38,0.0,942.7,20.06
Ahmednagar,19.0952,74.7496,2016-01-24,23.1,29.5,16.7,38,0.0,942.5,18.54
Ahmednagar,19.0952,74.7496,2016-01-25,22.9,29.8,15.9,41,0.0,940.8,19.93
Ahmednagar,19.0952,74.7496,2016-01-26,23.0,31.0,14.7,41,0.0,940.0,20.22
Ahmednagar,19.0952,74.7496,2016-01-27,22.9,31.0,14.6,35,0.0,940.5,20.57
Ahmednagar,19.0952,74.7496,2016-01-28,23.0,31.3,14.7,36,0.0,941.2,20.75
Ahmednagar,19.0952,74.7496,2016-01-29,24.0,32.2,15.6,42,0.0,942.4,20.7
Ahmednagar,19.0952,74.7496,2016-01-30,25.1,32.6,16.7,37,0.0,942.4,20.77
Ahmednagar,19.0952,74.7496,2016-01-31,25.2,32.9,16.8,39,0.0,941.6,20.79
Ahmednagar,19.0952,74.7496,2016-02-01,25.6,32.8,17.7,39,0.0,942.0,20.61
Ahmednagar,19.0952,74.7496,2016-02-02,25.0,32.8,17.3,35,0.0,942.2,20.96
Ahmednagar,19.0952,74.7496,2016-02-03,24.1,31.9,16.0,34,0.0,941.6,21.42
Ahmednagar,19.0952,74.7496,2016-02-04,23.4,31.4,14.7,36,0.0,940.9,21.53
Ahmednagar,19.0952,74.7496,2016-02-05,24.3,32.5,15.5,36,0.0,939.6,21.25
Ahmednagar,19.0952,74.7496,2016-02-06,23.9,31.9,15.8,47,0.0,938.0,21.15
Ahmednagar,19.0952,74.7496,2016-02-07,22.5,29.8,14.8,46,0.0,940.5,21.31
Ahmednagar,19.0952,74.7496,2016-02-08,23.8,31.1,16.3,41,0.0,940.7,21.44
Ahmednagar,19.0952,74.7496,2016-02-09,25.3,32.6,17.9,41,0.0,939.8,21.08
Ahmednagar,19.0952,74.7496,2016-02-10,25.5,32.0,19.6,46,0.0,939.2,17.58
Ahmednagar,19.0952,74.7496,2016-02-11,24.2,31.7,17.1,48,0.0,938.9,21.46
Ahmednagar,19.0952,74.7496,2016-02-12,22.7,30.9,15.0,53,0.0,939.0,21.78
Ahmednagar,19.0952,74.7496,2016-02-13,22.6,30.4,14.6,49,0.0,939.9,21.91
Ahmednagar,19.0952,74.7496,2016-02-14,24.4,31.4,17.0,39,0.0,940.0,21.6
Ahmednagar,19.0952,74.7496,2016-02-15,26.1,32.5,19.5,38,0.0,940.4,19.48
Ahmednagar,19.0952,74.7496,2016-02-16,27.2,33.7,19.4,37,0.0,940.7,21.32
Ahmednagar,19.0952,74.7496,2016-02-17,27.5,33.3,21.8,36,0.0,941.3,21.27
Ahmednagar,19.0952,74.7496,2016-02-18,26.6,34.0,18.6,29,0.0,941.0,22.23
Ahmednagar,19.0952,74.7496,2016-02-19,27.7,33.7,20.6,38,0.0,942.2,21.09
Ahmednagar,19.0952,74.7496,2016-02-20,27.8,33.9,20.6,50,0.0,942.6,21.45
Ahmednagar,19.0952,74.7496,2016-02-21,28.4,35.1,22.5,48,0.0,941.6,21.01
Ahmednagar,19.0952,74.7496,2016-02-22,27.9,34.3,22.0,36,0.0,941.6,19.42
Ahmednagar,19.0952,74.7496,2016-02-23,28.3,36.1,20.4,34,0.0,939.9,22.31
Ahmednagar,19.0952,74.7496,2016-02-24,27.4,35.1,20.4,34,0.0,938.8,22.64
Ahmednagar,19.0952,74.7496,2016-02-25,26.2,33.6,18.3,39,0.0,939.7,21.99
Ahmednagar,19.0952,74.7496,2016-02-26,27.1,33.7,19.6,33,0.0,941.0,21.61
Ahmednagar,19.0952,74.7496,2016-02-27,28.3,34.9,20.8,36,0.0,941.9,21.02
Ahmednagar,19.0952,74.7496,2016-02-28,27.9,34.0,22.8,49,1.5,942.9,18.74
Ahmednagar,19.0952,74.7496,2016-02-29,27.5,33.9,22.5,54,2.3,943.0,20.67
Ahmednagar,19.0952,74.7496,2016-03-01,26.1,32.4,22.1,59,3.0,942.0,19.33
Ahmednagar,19.0952,74.7496,2016-03-02,25.1,32.5,20.7,68,5.4,942.0,20.57
Ahmednagar,19.0952,74.7496,2016-03-03,25.9,32.3,19.6,62,0.7,943.4,21.36
Ahmednagar,19.0952,74.7496,2016-03-04,26.3,32.0,21.1,54,1.0,942.2,22.08
Ahmednagar,19.0952,74.7496,2016-03-05,26.4,31.5,20.2,51,0.3,940.1,18.83
Ahmednagar,19.0952,74.7496,2016-03-06,26.7,33.1,20.3,39,0.0,939.4,18.35
Ahmednagar,19.0952,74.7496,2016-03-07,27.4,34.2,20.8,32,0.0,939.1,23.34
Ahmednagar,19.0952,74.7496,2016-03-08,27.7,34.9,21.1,32,0.0,938.6,22.36
Ahmednagar,19.0952,74.7496,2016-03-09,28.0,34.6,21.7,30,0.0,939.5,23.42
Ahmednagar,19.0952,74.7496,2016-03-10,28.7,35.5,21.3,31,0.0,940.4,24.22
Ahmednagar,19.0952,74.7496,2016-03-11,29.7,37.1,22.2,31,0.0,940.5,23.16
Ahmednagar,19.0952,74.7496,2016-03-12,29.1,35.8,23.3,33,0.0,939.2,23.83
Ahmednagar,19.0952,74.7496,2016-03-13,26.9,33.8,21.6,36,0.0,939.9,24.97
Ahmednagar,19.0952,74.7496,2016-03-14,25.3,32.1,17.6,39,0.0,940.0,25.74
Ahmednagar,19.0952,74.7496,2016-03-15,27.2,34.4,19.9,36,0.0,939.3,25.27
Ahmednagar,19.0952,74.7496,2016-03-16,27.9,34.5,21.1,35,0.0,938.8,25.18
Ahmednagar,19.0952,74.7496,2016-03-17,28.9,35.9,21.9,38,0.0,939.5,25.1
Ahmednagar,19.0952,74.7496,2016-03-18,29.8,36.8,22.0,37,0.0,939.7,25.26
Ahmednagar,19.0952,74.7496,2016-03-19,30.6,37.2,24.0,29,0.0,940.1,25.05
Ahmednagar,19.0952,74.7496,2016-03-20,30.4,36.7,24.3,30,0.0,940.9,25.44
Ahmednagar,19.0952,74.7496,2016-03-21,29.5,36.1,22.1,28,0.0,940.0,26.22
Ahmednagar,19.0952,74.7496,2016-03-22,29.1,36.3,21.3,22,0.0,938.2,26.55
Ahmednagar,19.0952,74.7496,2016-03-23,30.3,37.4,22.6,18,0.0,938.4,26.49
Ahmednagar,19.0952,74.7496,2016-03-24,31.1,38.4,21.9,21,0.0,939.6,23.4
Ahmednagar,19.0952,74.7496,2016-03-25,32.1,38.7,25.4,28,0.0,940.6,21.75
Ahmednagar,19.0952,74.7496,2016-03-26,31.3,38.3,25.4,38,1.0,940.5,22.68
Ahmednagar,19.0952,74.7496,2016-03-27,30.6,37.4,25.4,31,0.6,940.2,22.16
Ahmednagar,19.0952,74.7496,2016-03-28,29.9,36.6,21.8,30,0.0,940.4,26.09
Ahmednagar,19.0952,74.7496,2016-03-29,30.0,37.1,22.2,23,0.0,940.4,26.52
Ahmednagar,19.0952,74.7496,2016-03-30,30.0,37.4,22.1,30,0.0,940.6,26.67
Ahmednagar,19.0952,74.7496,2016-03-31,30.2,37.4,22.3,31,0.0,939.9,26.64
Ahmednagar,19.0952,74.7496,2016-04-01,30.7,38.0,22.4,28,0.0,938.1,26.64
Ahmednagar,19.0952,74.7496,2016-04-02,31.4,38.9,23.1,33,0.0,938.5,26.22
Ahmednagar,19.0952,74.7496,2016-04-03,31.6,38.8,23.5,36,0.0,939.6,23.28
Ahmednagar,19.0952,74.7496,2016-04-04,31.4,38.3,25.5,39,1.2,938.7,22.06
Ahmednagar,19.0952,74.7496,2016-04-05,30.5,36.3,26.3,39,2.1,938.6,20.32
Ahmednagar,19.0952,74.7496,2016-04-06,29.2,36.1,24.3,51,2.8,939.3,22.54
Ahmednagar,19.0952,74.7496,2016-04-07,29.8,36.1,23.5,42,0.0,938.9,24.08
Ahmednagar,19.0952,74.7496,2016-04-08,30.9,36.8,24.3,27,0.0,938.5,23.32
Ahmednagar,19.0952,74.7496,2016-04-09,31.3,36.9,24.6,27,0.0,938.7,22.13
Ahmednagar,19.0952,74.7496,2016-04-10,31.8,37.5,24.8,27,0.0,939.8,23.41
Ahmednagar,19.0952,74.7496,2016-04-11,31.7,37.6,25.5,30,0.0,939.6,23.72
Ahmednagar,19.0952,74.7496,2016-04-12,32.0,38.4,25.4,29,0.0,938.1,24.74
Ahmednagar,19.0952,74.7496,2016-04-13,31.7,38.6,24.6,29,0.0,936.9,26.67
Ahmednagar,19.0952,74.7496,2016-04-14,31.8,39.8,23.6,33,0.0,936.8,27.36
Ahmednagar,19.0952,74.7496,2016-04-15,32.7,40.3,24.7,28,0.0,937.8,27.5
Ahmednagar,19.0952,74.7496,2016-04-16,32.1,40.5,24.2,29,0.0,937.3,27.39
Ahmednagar,19.0952,74.7496,2016-04-17,31.0,39.1,22.7,31,0.0,936.9,27.48
Ahmednagar,19.0952,74.7496,2016-04-18,32.2,39.7,23.6,34,0.0,937.2,27.11
Ahmednagar,19.0952,74.7496,2016-04-19,33.6,39.0,27.3,32,0.0,937.7,21.46
Ahmednagar,19.0952,74.7496,2016-04-20,34.2,39.4,28.5,32,0.0,939.3,22.55
Ahmednagar,19.0952,74.7496,2016-04-21,33.7,41.0,28.0,30,0.0,938.2,25.41
Ahmednagar,19.0952,74.7496,2016-04-22,30.8,38.6,24.8,32,0.0,937.5,27.02
Ahmednagar,19.0952,74.7496,2016-04-23,29.2,37.8,21.1,43,0.0,936.3,27.66
Ahmednagar,19.0952,74.7496,2016-04-24,29.6,38.6,21.5,41,0.0,935.3,27.65
Ahmednagar,19.0952,74.7496,2016-04-25,29.9,39.4,19.7,42,0.0,936.0,27.89
Ahmednagar,19.0952,74.7496,2016-04-26,31.7,40.0,22.6,37,0.0,937.8,27.27
Ahmednagar,19.0952,74.7496,2016-04-27,33.5,40.4,25.8,28,0.0,937.4,26.03
Ahmednagar,19.0952,74.7496,2016-04-28,33.5,39.6,26.9,22,0.0,936.8,25.25
Ahmednagar,19.0952,74.7496,2016-04-29,33.0,40.3,26.1,27,0.0,937.4,26.17
Ahmednagar,19.0952,74.7496,2016-04-30,32.6,40.5,24.2,33,0.0,937.7,26.88
Ahmednagar,19.0952,74.7496,2016-05-01,32.3,40.6,24.3,34,0.0,936.9,27.37
Ahmednagar,19.0952,74.7496,2016-05-02,32.0,40.0,23.8,35,0.0,937.1,26.0
Ahmednagar,19.0952,74.7496,2016-05-03,32.4,40.1,24.3,28,0.0,936.9,26.69
Ahmednagar,19.0952,74.7496,2016-05-04,32.1,40.3,24.4,32,0.0,936.5,26.85
Ahmednagar,19.0952,74.7496,2016-05-05,31.5,39.0,24.7,37,0.0,937.5,26.18
Ahmednagar,19.0952,74.7496,2016-05-06,30.8,38.1,24.4,41,0.0,937.2,26.45
Ahmednagar,19.0952,74.7496,2016-05-07,30.5,37.4,23.1,45,0.0,936.9,26.59
Ahmednagar,19.0952,74.7496,2016-05-08,30.7,37.4,25.5,47,1.3,938.4,22.98
Ahmednagar,19.0952,74.7496,2016-05-09,29.8,37.0,25.2,50,2.1,938.0,22.86
Ahmednagar,19.0952,74.7496,2016-05-10,30.1,37.4,25.4,47,1.6,938.1,23.68
Ahmednagar,19.0952,74.7496,2016-05-11,30.2,36.8,24.9,50,1.2,938.1,22.47
Ahmednagar,19.0952,74.7496,2016-05-12,31.2,38.0,24.9,51,0.0,935.9,23.49
Ahmednagar,19.0952,74.7496,2016-05-13,32.5,39.6,26.0,47,0.0,935.8,24.52
Ahmednagar,19.0952,74.7496,2016-05-14,33.2,39.3,26.4,44,0.0,936.9,21.98
Ahmednagar,19.0952,74.7496,2016-05-15,33.8,41.2,27.3,35,0.0,936.7,24.87
Ahmednagar,19.0952,74.7496,2016-05-16,33.7,41.1,26.3,35,0.0,934.7,26.21
Ahmednagar,19.0952,74.7496,2016-05-17,34.0,41.5,25.9,33,0.0,932.8,27.4
Ahmednagar,19.0952,74.7496,2016-05-18,33.6,41.4,26.9,42,0.0,931.4,24.03
Ahmednagar,19.0952,74.7496,2016-05-19,32.3,41.0,25.4,51,0.3,931.0,24.03
Ahmednagar,19.0952,74.7496,2016-05-20,30.4,37.3,24.9,55,0.0,932.0,22.86
Ahmednagar,19.0952,74.7496,2016-05-21,29.9,38.7,23.8,55,0.0,934.1,26.15
Ahmednagar,19.0952,74.7496,2016-05-22,29.7,38.8,23.2,54,0.0,935.8,27.27
Ahmednagar,19.0952,74.7496,2016-05-23,29.6,37.5,24.1,56,0.0,936.7,25.66
Ahmednagar,19.0952,74.7496,2016-05-24,30.0,38.2,24.0,56,0.0,936.2,22.66
Ahmednagar,19.0952,74.7496,2016-05-25,29.6,37.3,24.0,58,0.0,935.7,24.87
Ahmednagar,19.0952,74.7496,2016-05-26,29.5,36.6,24.5,59,0.6,936.1,22.26
Ahmednagar,19.0952,74.7496,2016-05-27,29.7,37.4,23.9,57,0.6,937.0,25.27
Ahmednagar,19.0952,74.7496,2016-05-28,29.9,37.8,23.9,56,0.2,936.7,26.0
Ahmednagar,19.0952,74.7496,2016-05-29,29.3,37.3,23.5,58,0.2,935.9,24.53
Ahmednagar,19.0952,74.7496,2016-05-30,29.7,36.6,24.1,56,0.0,935.3,22.96
Ahmednagar,19.0952,74.7496,2016-05-31,30.1,36.8,23.9,52,0.0,936.0,23.79
Ahmednagar,19.0952,74.7496,2016-06-01,31.0,37.9,24.6,52,0.0,936.7,24.78
Ahmednagar,19.0952,74.7496,2016-06-02,31.4,38.9,24.8,51,0.0,936.0,24.86
Ahmednagar,19.0952,74.7496,2016-06-03,31.5,39.3,25.0,51,1.2,935.6,23.85
Ahmednagar,19.0952,74.7496,2016-06-04,30.9,37.8,25.8,56,4.1,935.4,23.16
Ahmednagar,19.0952,74.7496,2016-06-05,30.5,37.6,25.5,58,1.2,935.4,21.17
Ahmednagar,19.0952,74.7496,2016-06-06,29.6,34.6,25.4,61,0.7,935.3,16.58
Ahmednagar,19.0952,74.7496,2016-06-07,30.2,38.2,24.9,58,1.0,934.7,23.16
Ahmednagar,19.0952,74.7496,2016-06-08,29.2,35.4,24.8,62,6.8,934.2,21.41
Ahmednagar,19.0952,74.7496,2016-06-09,29.7,35.9,24.5,59,0.0,934.1,23.98
Ahmednagar,19.0952,74.7496,2016-06-10,28.4,33.8,24.8,64,0.0,935.0,15.51
Ahmednagar,19.0952,74.7496,2016-06-11,27.1,30.2,24.7,70,0.0,935.4,9.81
Ahmednagar,19.0952,74.7496,2016-06-12,28.0,33.9,24.5,68,0.8,935.3,18.5
Ahmednagar,19.0952,74.7496,2016-06-13,28.0,34.0,24.2,63,0.3,935.7,17.24
Ahmednagar,19.0952,74.7496,2016-06-14,28.1,35.1,23.4,63,0.0,935.2,23.4
Ahmednagar,19.0952,74.7496,2016-06-15,27.7,34.6,23.4,64,0.7,933.7,23.42
Ahmednagar,19.0952,74.7496,2016-06-16,28.1,34.7,23.3,61,0.5,933.3,23.05
Ahmednagar,19.0952,74.7496,2016-06-17,28.4,35.1,23.2,59,0.0,933.2,24.18
Ahmednagar,19.0952,74.7496,2016-06-18,26.4,31.1,23.9,70,0.9,933.5,8.56
Ahmednagar,19.0952,74.7496,2016-06-19,24.6,26.5,23.3,81,15.4,932.4,5.4
Ahmednagar,19.0952,74.7496,2016-06-20,24.4,28.1,22.5,85,14.2,931.2,8.51
Ahmednagar,19.0952,74.7496,2016-06-21,25.0,29.8,22.3,84,11.5,931.7,14.54
Ahmednagar,19.0952,74.7496,2016-06-22,25.9,30.2,22.8,78,2.5,933.8,17.23
Ahmednagar,19.0952,74.7496,2016-06-23,25.9,30.0,23.1,78,1.6,933.7,17.7
Ahmednagar,19.0952,74.7496,2016-06-24,25.6,30.2,22.8,79,4.9,933.1,16.21
Ahmednagar,19.0952,74.7496,2016-06-25,24.1,26.3,22.7,86,5.2,933.9,9.55
Ahmednagar,19.0952,74.7496,2016-06-26,24.4,28.0,21.7,82,2.7,933.6,12.41
Ahmednagar,19.0952,74.7496,2016-06-27,24.8,28.8,22.6,83,5.7,932.1,14.08
Ahmednagar,19.0952,74.7496,2016-06-28,24.3,26.9,22.7,87,5.6,931.8,9.45
Ahmednagar,19.0952,74.7496,2016-06-29,23.9,26.5,22.8,87,10.1,932.0,7.1
